DELETE	/api/backup/{backupPath}	BackupController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\BackupController.java:140
DELETE	/api/backup/cleanup	BackupController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\BackupController.java:177
DELETE	/api/cloud-storage/configs/{configId}	CloudStorageController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\CloudStorageController.java:120
DELETE	/api/files/{fileId}	FileController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\FileController.java:126
DELETE	/api/mobile/files/{fileId}/favorite	MobileFileController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileFileController.java:74
DELETE	/api/monitoring/cleanup	MonitoringController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\MonitoringController.java:153
DELETE	/api/recommendations/cleanup	RecommendationController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\RecommendationController.java:165
GET	/api/ai/analyze-behavior	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:306
GET	/api/ai/models	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:425
GET	/api/ai/smart-search	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:265
GET	/api/auth/me	AuthController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AuthController.java:103
GET	/api/backup/config/export	BackupController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\BackupController.java:260
GET	/api/backup/list	BackupController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\BackupController.java:124
GET	/api/backup/statistics	BackupController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\BackupController.java:194
GET	/api/backup/task/{taskId}	BackupController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\BackupController.java:156
GET	/api/cloud-storage/configs	CloudStorageController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\CloudStorageController.java:61
GET	/api/cloud-storage/configs/{configId}	CloudStorageController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\CloudStorageController.java:45
GET	/api/cloud-storage/configs/{configId}/usage	CloudStorageController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\CloudStorageController.java:157
GET	/api/cloud-storage/configs/default	CloudStorageController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\CloudStorageController.java:90
GET	/api/cloud-storage/configs/enabled	CloudStorageController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\CloudStorageController.java:76
GET	/api/cloud-storage/configs/info	CloudStorageController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\CloudStorageController.java:179
GET	/api/demo/health	DemoController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\DemoController.java:21
GET	/api/demo/info	DemoController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\DemoController.java:38
GET	/api/files/{fileId}	FileController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\FileController.java:90
GET	/api/files/{fileId}/download	FileController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\FileController.java:57
GET	/api/files/my	FileController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\FileController.java:106
GET	/api/files/public	FileController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\FileController.java:144
GET	/api/mobile/enhanced/activity/recent	MobileEnhancedController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileEnhancedController.java:153
GET	/api/mobile/enhanced/announcements	MobileEnhancedController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileEnhancedController.java:278
GET	/api/mobile/enhanced/config	MobileEnhancedController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileEnhancedController.java:179
GET	/api/mobile/enhanced/files/{fileId}/preview-info	MobileEnhancedController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileEnhancedController.java:57
GET	/api/mobile/enhanced/files/{fileId}/thumbnail-info	MobileEnhancedController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileEnhancedController.java:37
GET	/api/mobile/enhanced/storage/usage	MobileEnhancedController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileEnhancedController.java:116
GET	/api/mobile/enhanced/version/check	MobileEnhancedController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileEnhancedController.java:223
GET	/api/mobile/files/favorites	MobileFileController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileFileController.java:43
GET	/api/mobile/files/offline-available	MobileFileController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileFileController.java:106
GET	/api/mobile/files/recent	MobileFileController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileFileController.java:28
GET	/api/mobile/files/search	MobileFileController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileFileController.java:90
GET	/api/mobile/folders	MobileFolderController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileFolderController.java:28
GET	/api/mobile/folders/{folderId}/breadcrumb	MobileFolderController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileFolderController.java:59
GET	/api/mobile/folders/{folderId}/subfolders	MobileFolderController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileFolderController.java:43
GET	/api/mobile/folders/quick-access	MobileFolderController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileFolderController.java:75
GET	/api/mobile/upload/progress/{uploadId}	MobileUploadController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileUploadController.java:90
GET	/api/monitoring/alerts	MonitoringController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\MonitoringController.java:94
GET	/api/monitoring/health	MonitoringController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\MonitoringController.java:46
GET	/api/monitoring/metrics	MonitoringController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\MonitoringController.java:32
GET	/api/monitoring/metrics/history	MonitoringController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\MonitoringController.java:61
GET	/api/monitoring/report	MonitoringController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\MonitoringController.java:78
GET	/api/monitoring/statistics	MonitoringController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\MonitoringController.java:175
GET	/api/preview/{fileId}	PreviewController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\PreviewController.java:34
GET	/api/preview/{fileId}/content	PreviewController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\PreviewController.java:59
GET	/api/preview/{fileId}/image	PreviewController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\PreviewController.java:121
GET	/api/preview/{fileId}/pdf	PreviewController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\PreviewController.java:104
GET	/api/preview/{fileId}/statistics	PreviewController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\PreviewController.java:141
GET	/api/preview/{fileId}/text	PreviewController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\PreviewController.java:89
GET	/api/preview/popular	PreviewController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\PreviewController.java:176
GET	/api/preview/user/statistics	PreviewController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\PreviewController.java:158
GET	/api/recommendations	RecommendationController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\RecommendationController.java:57
GET	/api/recommendations/analytics	RecommendationController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\RecommendationController.java:125
GET	/api/recommendations/similar/{itemId}	RecommendationController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\RecommendationController.java:144
GET	/api/users/profile	UserController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\UserController.java:36
POST	/api/ai/analyze-file	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:177
POST	/api/ai/classify-text	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:140
POST	/api/ai/document-summary	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:38
POST	/api/ai/keywords	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:400
POST	/api/ai/question-answer	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:74
POST	/api/ai/recognize-image	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:209
POST	/api/ai/recommend-tags	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:238
POST	/api/ai/sentiment	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:377
POST	/api/ai/similarity	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:323
POST	/api/ai/summarize	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:352
POST	/api/ai/test-model/{modelId}	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:452
POST	/api/ai/text-correction	AIController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AIController.java:107
POST	/api/auth/debug-login	AuthController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AuthController.java:94
POST	/api/auth/login	AuthController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AuthController.java:58
POST	/api/auth/register	AuthController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\AuthController.java:29
POST	/api/backup/async	BackupController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\BackupController.java:71
POST	/api/backup/config/import	BackupController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\BackupController.java:283
POST	/api/backup/full	BackupController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\BackupController.java:34
POST	/api/backup/incremental	BackupController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\BackupController.java:52
POST	/api/backup/restore	BackupController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\BackupController.java:106
POST	/api/backup/validate	BackupController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\BackupController.java:237
POST	/api/cloud-storage/configs	CloudStorageController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\CloudStorageController.java:30
POST	/api/cloud-storage/configs/{configId}/test-connection	CloudStorageController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\CloudStorageController.java:135
POST	/api/demo/register	DemoController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\DemoController.java:26
POST	/api/files/upload	FileController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\FileController.java:37
POST	/api/mobile/enhanced/feedback	MobileEnhancedController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileEnhancedController.java:255
POST	/api/mobile/enhanced/files/batch-operate	MobileEnhancedController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileEnhancedController.java:77
POST	/api/mobile/enhanced/sync	MobileEnhancedController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileEnhancedController.java:96
POST	/api/mobile/files/{fileId}/favorite	MobileFileController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileFileController.java:58
POST	/api/mobile/upload	MobileUploadController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileUploadController.java:29
POST	/api/mobile/upload/chunk	MobileUploadController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileUploadController.java:52
POST	/api/mobile/upload/init-chunk	MobileUploadController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\mobile\MobileUploadController.java:72
POST	/api/monitoring/alerts/test	MonitoringController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\MonitoringController.java:133
POST	/api/recommendations/generate	RecommendationController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\RecommendationController.java:38
POST	/api/upload/chunk	ChunkUploadController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\upload\ChunkUploadController.java:110
POST	/api/upload/chunk/complete	ChunkUploadController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\upload\ChunkUploadController.java:158
POST	/api/upload/chunk/init	ChunkUploadController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\upload\ChunkUploadController.java:64
POST	/api/users/change-password	UserController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\UserController.java:75
PUT	/api/cloud-storage/configs/{configId}	CloudStorageController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\CloudStorageController.java:104
PUT	/api/monitoring/alerts/{alertId}/close	MonitoringController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\MonitoringController.java:118
PUT	/api/recommendations/{id}/adopt	RecommendationController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\RecommendationController.java:105
PUT	/api/recommendations/{id}/view	RecommendationController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\RecommendationController.java:85
PUT	/api/users/profile	UserController	C:\Users\Admin\Desktop\filesharing\src\main\java\com\filesharing\controller\UserController.java:49
